id,pesofitc,qf1,qf2,qf3_1,qf3_3,qf3_4,qf3_6,qf3_7,qf3_8,qf3_99,qf4,qf8,qf9_1,qf9_2,qf9_3,qf9_4,qf9_5,qf9_6,qf9_7,qf9_8,qf9_9,qf9_10,qf9_99,qprod1c_1,qprod1c_2,qprod1c_10,qprod1c_11,qprod1c_12,qprod1c_3,qprod1c_5,qprod1c_6,qprod1c_14,qprod1c_7,qprod1c_8,qprod1c_99,qprod1_d,qprod2,qprod3_1,qprod3_2,qprod3_3,qprod3_4,qprod3_5,qprod3_6,qprod3_7,qprod3_8,qprod3_9,qprod3_10,qprod3_11,qprod3_12,qprod3_13,qprod3_14,qprod3_15,qprod3_16,qprod3_17,qprod3_18,qprod3_99,qf10_1,qf10_2,qf10_3,qf10_4,qf10_5,qf10_6,qf10_7,qf10_8,qf10_9,qf10_10,qf10_11,qf10_12,qprod4_1,qprod4_2,qprod4_3,qk1,qf11,qf12_1_a,qf12_1_b,qf12_1_c,qf12_2_d,qf12_3_e,qf12_3_f,qf12_3_g,qf12_4_k,qf12_4_l,qf12_5_m,qf12_5_o,qf12_6_p,qf12_6_q,qf12_7_r,qf12_97,qf12_99,qf13,qk3,qk4,qk5,qk6,qk7_1,qk7_2,qk7_3,qd1,qd5b,qd7,qd9,qd10,qd12,SM,AREA5
1395,1.219900404,2,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,5,5,5,5,5,1,5,-97,1,0,0,-99,0,,,,,,,,,,,,,,,,,-97,2,-97,120,1,1,1,1,1,3,21,4,2,1,0,2
1396,0.256741811,1,1,0,0,0,0,0,1,0,-97,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,5,5,2,1,5,2,2,3,3,0,0,0,4,0,,,,,,,,,,,,,,,,,-97,-97,0,102,2,1,1,-97,1,3,57,1,1,1,0,1
1397,0.174363747,-99,1,0,0,0,0,0,0,1,-97,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,5,1,5,5,1,1,5,-97,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-97,3,-97,-97,3,1,0,1,0,2,62,4,2,1,0,3
1398,1.827102722,2,1,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4,3,1,5,1,1,5,3,1,4,3,0,0,0,-97,0,,,,,,,,,,,,,,,,,4,-97,-97,-97,-97,1,1,-97,0,2,43,4,4,1,0,4
1399,0.282684993,2,-99,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,5,1,-99,5,1,-97,5,-97,0,0,0,5,0,,,,,,,,,,,,,,,,,-99,3,0,-97,-97,1,1,-97,0,3,67,5,6,1,0,2
1400,0.318333092,2,0,0,0,0,0,0,0,1,-99,-99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,3,3,3,3,3,3,3,3,-95,-95,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,-97,-97,4,1,1,-99,1,4,45,4,5,1,0,2
1401,1.778263954,1,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,2,4,1,1,1,4,4,1,2,1,5,0,-95,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-97,-99,-97,-97,1,1,-97,0,2,47,4,2,1,0,1
1402,0.333959665,2,0,0,1,1,0,0,0,0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,4,3,3,3,3,4,4,3,1,0,1,5,0,,,,,,,,,,,,,,,,,5,2,-97,-97,-97,1,1,1,1,3,47,1,2,1,0,1
1403,0.97125107,2,0,0,0,0,0,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,5,1,1,3,2,3,5,2,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97,3,0,0,3,0,1,-97,0,3,39,3,2,1,0,4
1404,0.496059333,2,1,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,5,1,1,1,1,1,5,1,0,0,0,4,0,,,,,,,,,,,,,,,,,5,2,-99,2,4,1,1,0,1,2,77,4,6,1,0,1
1405,0.34405294,2,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,-97,5,3,1,1,1,1,-97,1,5,5,1,0,0,0,5,0,,,,,,,,,,,,,,,,,5,1,-99,2,-97,1,1,0,0,2,72,1,6,1,0,1
1406,1.093375111,1,-99,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,5,1,5,1,5,2,5,1,0,0,0,-97,-99,,,,,,,,,,,,,,,,,-99,-97,0,-99,-97,1,0,-97,0,5,72,5,4,1,0,4
1407,0.709247186,1,-99,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,5,3,5,5,1,1,1,5,0,0,0,-97,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,-97,-99,-97,1,1,-99,0,5,38,3,2,1,0,1
1408,1.964965117,2,0,0,0,0,0,0,1,0,-97,-99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,5,-99,5,1,-99,2,-99,1,-99,5,0,0,0,3,-99,,,,,,,,,,,,,,,,,-99,3,-97,-97,1,-97,-97,-97,1,4,52,4,1,1,0,2
1409,0.325139092,3,0,0,0,0,0,0,1,0,-98,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,3,3,1,5,3,5,4,4,2,5,4,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,-97,-97,-99,-97,-97,1,-97,1,2,72,3,6,1,0,1
1410,1.041493807,3,0,0,0,0,0,0,1,0,-98,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,-97,-97,-97,1,1,5,1,1,5,5,0,0,0,5,0,,,,,,,,,,,,,,,,,-97,2,-97,102,2,1,1,-97,0,3,19,4,9,1,0,4
1413,0.287555871,2,0,0,0,0,0,0,1,0,-98,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,1,5,1,1,1,1,5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,2,1,1,-97,1,4,54,4,5,1,0,2
1414,0.38191374,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,5,1,1,5,5,5,5,1,1,0,0,1,0,,,,,,,,,,,,,,,,,-99,2,-97,-99,-99,1,1,1,1,1,39,3,2,1,0,2
1415,0.909463758,2,0,0,0,0,1,0,0,0,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,3,1,5,4,1,3,5,3,4,1,1,0,0,4,0,,,,,,,,,,,,,,,,,5,3,0,2,2,1,1,1,1,3,48,3,1,1,0,3
1416,0.395427453,1,0,0,0,0,0,0,1,0,1,-97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,4,1,5,1,3,2,3,2,4,4,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97,2,-97,-97,4,1,1,-97,0,1,55,4,4,1,0,4
1418,0.367359476,2,1,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,5,1,5,1,1,1,1,1,5,1,0,0,0,5,0,,,,,,,,,,,,,,,,,5,3,0,102,-97,1,1,1,0,3,61,4,1,1,0,4
1419,0.322427554,1,0,0,0,0,0,0,1,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,5,3,1,5,1,3,3,2,3,4,3,0,0,0,4,0,,,,,,,,,,,,,,,,,4,3,0,102,1,1,1,1,0,2,46,3,2,1,0,2
1420,0.732295233,2,0,0,0,0,0,0,1,0,-97,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,3,4,1,3,2,2,3,2,3,2,3,0,0,1,2,0,,,,,,,,,,,,,,,,,3,2,0,120,1,1,1,0,1,3,48,3,2,1,0,4
1421,0.689445016,2,0,0,1,0,0,0,0,0,-97,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,1,5,2,-97,2,2,3,2,2,1,3,-95,0,-99,3,0,,,,,,,,,,,,,,,,,-97,3,-99,-97,3,1,-97,0,1,4,44,3,1,1,0,1
1422,0.208649502,2,0,0,0,0,0,0,1,0,-97,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,3,-97,1,4,4,1,1,3,4,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97,3,0,-97,-97,1,0,0,1,4,41,3,2,1,0,2
1423,0.357020546,2,0,0,1,0,0,0,0,0,-98,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4,5,1,5,1,2,2,4,5,5,-97,0,0,0,5,0,,,,,,,,,,,,,,,,,-97,-97,0,-97,-97,-97,-97,-97,0,3,46,4,4,1,0,1
1424,0.849464177,1,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,-97,1,1,-97,-97,4,1,-97,4,5,4,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,2,0,-97,-97,-97,-97,-97,0,1,80,4,6,1,0,1
1425,1.410278942,2,0,0,1,0,0,0,0,0,-97,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,4,1,4,3,2,3,2,3,2,4,0,0,0,4,0,,,,,,,,,,,,,,,,,3,3,0,102,1,1,1,1,1,2,67,4,6,1,0,1
1426,1.05012469,2,1,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4,4,1,4,1,2,4,3,4,4,3,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,2,-97,-99,-97,-97,-97,-99,1,4,48,4,2,0,0,4
1427,0.924358809,2,1,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,5,4,1,4,2,2,3,4,3,5,2,0,0,0,3,0,,,,,,,,,,,,,,,,,5,2,0,2,1,1,1,1,1,3,60,3,2,1,0,1
1428,1.052863909,-99,1,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,-97,1,5,-97,-97,5,-97,5,5,1,-97,0,0,5,0,,,,,,,,,,,,,,,,,-99,-99,-99,-99,-99,1,1,1,0,3,56,3,2,1,0,1
1429,0.455409248,2,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,5,1,5,1,1,4,5,1,5,1,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,3,0,104,2,1,1,-97,1,4,55,4,2,1,0,1
1430,1.353448926,2,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-99,1,1,1,1,1,-99,1,4,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,-97,-97,-97,-97,1,-99,1,2,81,4,6,1,0,1
1433,1.027441379,2,1,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,5,1,5,1,1,5,1,5,5,1,0,0,0,3,0,,,,,,,,,,,,,,,,,5,-97,-97,-97,4,1,1,-97,1,2,64,4,5,1,0,3
1434,1.087209246,2,1,0,1,0,0,0,0,0,-97,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,5,1,5,5,1,5,5,5,5,1,0,0,0,3,0,,,,,,,,,,,,,,,,,5,3,-97,-97,-97,-97,-97,-97,0,2,66,5,6,1,0,3
1435,0.330543912,2,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,3,1,5,2,-97,3,1,2,5,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-99,2,0,102,1,1,1,-97,0,5,59,3,5,1,0,4
1436,0.690373051,3,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,3,5,5,3,5,5,2,3,0,0,0,5,-99,,,,,,,,,,,,,,,,,-99,-99,0,-99,-99,-97,1,-97,1,5,24,4,2,1,0,4
1437,0.819865173,2,1,0,0,0,0,0,1,0,-98,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-97,4,1,5,-97,-97,1,1,1,1,5,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-97,2,-97,-99,1,1,1,0,1,2,36,3,5,1,0,5
1438,0.886214031,3,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,5,1,1,5,5,5,5,1,0,0,0,4,0,,,,,,,,,,,,,,,,,-97,-97,-97,120,1,-97,0,0,0,2,68,5,6,1,0,5
1439,0.901484174,2,0,0,0,0,0,0,1,0,-98,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,1,5,1,5,1,-97,5,1,1,5,5,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,-97,0,-97,-97,-97,-97,-97,1,2,53,4,2,1,0,5
1440,0.914418365,1,1,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,5,1,4,3,3,3,4,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,-99,4,1,1,0,0,2,36,3,1,1,0,1
1441,1.083796972,2,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,2,-97,1,-99,1,5,3,1,5,5,-99,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-97,3,-99,-99,-99,-97,-97,-97,1,3,72,3,6,1,0,1
1442,0.652454212,1,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,4,4,1,2,2,3,2,4,5,5,2,0,0,0,3,0,,,,,,,,,,,,,,,,,5,3,0,102,1,1,1,1,1,3,61,4,6,1,0,1
1443,0.539233428,1,1,0,1,0,0,0,0,0,1,-97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,3,2,2,3,3,3,4,3,0,0,0,2,0,,,,,,,,,,,,,,,,,-97,3,0,102,1,1,1,1,0,2,41,1,2,1,0,1
1444,0.256934246,3,-99,0,0,0,0,0,1,0,-99,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,-99,-99,1,1,1,-99,2,-97,-99,-99,5,-99,,,,,,,,,,,,,,,,,-99,-99,-97,-99,-99,-97,-97,0,1,4,18,4,9,1,0,3
1445,0.271676883,1,1,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,3,2,3,1,5,5,5,1,1,0,1,2,0,,,,,,,,,,,,,,,,,5,3,0,102,1,1,1,1,0,2,57,1,2,1,0,1
1446,0.25022032,1,1,0,0,0,0,0,1,0,-97,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,-97,3,2,4,4,3,3,2,0,-95,-95,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,-97,-97,2,1,-97,0,0,1,78,1,4,1,0,1
1447,0.600137824,3,-99,0,0,0,0,0,1,0,-98,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,-99,-97,1,1,1,1,5,2,5,-99,-99,-99,-99,-99,,,,,,,,,,,,,,,,,-99,-99,-99,-99,-99,1,1,1,1,4,31,3,5,1,0,4
1448,0.974483247,2,1,0,0,0,0,0,1,0,-97,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,-97,2,1,5,1,3,1,3,4,3,3,0,0,0,3,0,,,,,,,,,,,,,,,,,3,-97,0,102,-97,1,1,-97,1,2,35,4,2,1,0,1
1449,0.298495239,2,-99,0,0,0,0,0,1,0,-97,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,4,1,3,3,2,4,1,1,4,5,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,-97,-97,-97,-97,1,-97,-97,1,5,54,3,2,1,0,1
1450,0.690408491,2,0,0,0,0,0,0,0,1,-99,-99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,1,3,3,2,5,4,3,3,3,3,2,3,0,0,0,4,0,,,,,,,,,,,,,,,,,-99,2,0,102,1,1,-97,-97,0,4,65,4,6,1,0,1
1451,0.455409248,-99,0,0,0,0,0,0,1,0,-97,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,3,1,-99,2,5,3,4,1,5,4,0,0,0,-97,0,,,,,,,,,,,,,,,,,4,-97,-97,-97,-97,1,1,-97,1,4,56,4,2,1,0,1
1452,1.526720978,2,0,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,4,4,2,3,4,3,3,3,3,2,4,0,0,0,4,-99,,,,,,,,,,,,,,,,,-97,2,0,2,2,1,0,0,1,2,60,3,1,1,0,3
1453,0.85737002,3,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,5,5,4,2,1,4,5,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,-97,2,1,1,1,1,5,26,3,9,1,0,4
1454,1.064067791,2,1,0,1,0,1,1,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,5,1,1,4,2,3,5,4,0,0,0,2,0,,,,,,,,,,,,,,,,,5,3,0,102,1,1,1,1,0,3,50,1,2,1,0,1
1455,0.208649502,2,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,4,2,1,5,2,3,3,5,4,5,3,0,0,0,3,0,,,,,,,,,,,,,,,,,5,2,-97,120,1,1,0,1,1,4,41,3,2,1,0,2
1456,1.95450696,2,1,0,0,0,0,0,1,0,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,1,5,1,5,5,5,5,1,5,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,-97,-97,1,1,1,1,2,39,3,2,1,0,3
1457,1.126341148,3,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,3,1,1,5,2,5,2,3,1,5,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-97,102,2,1,0,0,0,4,29,3,2,1,0,4
1459,0.42518971,2,0,0,0,0,0,0,1,0,-97,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,3,4,1,5,3,3,3,3,3,4,4,0,0,0,4,0,,,,,,,,,,,,,,,,,-97,2,-97,-97,-97,-97,-97,0,0,2,66,3,6,1,0,4
1460,0.48901281,2,0,0,0,0,0,0,1,0,-97,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,4,4,1,5,4,3,3,3,2,5,3,0,0,0,3,0,,,,,,,,,,,,,,,,,-97,3,0,102,1,1,0,1,0,3,39,3,4,1,0,3
1461,0.578581466,2,-99,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,5,1,1,1,5,3,5,-99,0,0,0,2,0,,,,,,,,,,,,,,,,,5,3,0,-97,2,1,1,0,1,2,68,3,6,1,0,1
1462,1.567058804,3,0,0,1,0,0,0,0,0,-97,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,3,3,3,3,3,1,2,3,-97,-99,-99,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-97,2,-97,-97,4,-99,-97,-97,0,3,24,3,2,1,0,4
1463,0.33668432,1,1,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,-99,1,1,-97,4,3,3,2,-97,0,0,0,4,0,,,,,,,,,,,,,,,,,5,3,-97,-99,1,-97,1,0,0,3,35,3,2,0,0,3
1464,0.509589795,1,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,5,5,1,5,2,1,5,3,1,5,5,0,0,0,3,0,,,,,,,,,,,,,,,,,5,2,-97,-97,-97,0,0,0,1,3,40,3,2,1,0,1
1465,0.765882932,-99,0,0,0,0,0,0,1,0,-97,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,4,5,2,3,2,3,3,4,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-97,3,0,102,1,1,1,-97,1,6,30,3,2,1,0,2
1466,0.858184919,2,1,0,1,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,2,4,3,1,2,2,2,2,4,5,5,3,1,0,0,3,0,,,,,,,,,,,,,,,,,5,3,-97,-97,2,1,-97,1,0,3,45,1,2,1,0,3
1467,1.994218703,2,1,1,1,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,1,3,3,3,3,3,5,5,3,0,0,0,3,0,,,,,,,,,,,,,,,,,4,3,0,102,1,1,1,1,1,2,36,1,2,1,0,2
